loan_title,default_prob,risk_category,loan_id,loan_amount,remaining_amount,lender_count
home_improvement,0.2334030717611313,High,1889,174982,174982.0,0
debt_consolidation,0.2606391310691833,High,1890,118619,118619.0,0
Credit card refinancing,0.1667559742927551,Medium,1891,360400,360400.0,0
home_improvement,0.2920152842998504,High,1892,96479,96479.0,0
debt_consolidation,0.1185963749885559,Medium,1893,351175,351175.0,0
car,0.1556985527276992,Medium,1894,370963,370963.0,0
home_improvement,0.2477768212556839,High,1895,191826,191826.0,0
debt_consolidation,0.2890420258045196,High,1896,131437,131437.0,0
other,0.2013444006443023,High,1897,148540,148540.0,0
debt_consolidation,0.2871832847595215,High,1898,122982,122982.0,0
credit_card,0.2405654639005661,High,1899,152747,152747.0,0
car,0.1588087379932403,Medium,1900,386994,386994.0,0
Help Me Loan,0.1804243475198745,Medium,1901,229301,229301.0,0
debt_consolidation,0.1816457957029342,Medium,1902,422724,422724.0,0
medical,0.1840794831514358,Medium,1903,393783,393783.0,0
credit_card,0.2487908601760864,High,1904,68752,68752.0,0
md,0.1846134215593338,Medium,1905,413277,413277.0,0
debt_consolidation,0.1758280396461486,Medium,1906,344467,344467.0,0
home improvement,0.1952795833349228,Medium,1907,417029,417029.0,0
AMEX and CITIBANK OFF THE RADAR,0.1365416944026947,Medium,1908,256273,256273.0,0
wedding,0.2965439856052398,High,1909,141878,141878.0,0
car,0.2817513942718506,High,1910,54895,54895.0,0
car,0.1777072101831436,Medium,1911,319968,319968.0,0
major_purchase,0.2592593431472778,High,1912,165700,165700.0,0
debt_consolidation,0.2514370679855346,High,1913,126559,126559.0,0
credit_card,0.1848718374967575,Medium,1914,210699,210699.0,0
debt_consolidation,0.2713463306427002,High,1915,59715,59715.0,0
debt_consolidation,0.2234616875648498,High,1916,69169,69169.0,0
Consolidation,0.1821779757738113,Medium,1917,318413,318413.0,0
debt consolidation,0.299548476934433,High,1918,197235,197235.0,0
other,0.2231845259666443,High,1919,169264,169264.0,0
debt_consolidation,0.2843739688396454,High,1920,55782,55782.0,0
car,0.212973266839981,High,1921,174481,174481.0,0
debt_consolidation,0.2161946892738342,High,1922,85585,85585.0,0
car,0.2811985313892364,High,1923,80682,80682.0,0
home_improvement,0.1476053893566131,Medium,1924,378936,378936.0,0
other,0.2509537637233734,High,1925,179992,179992.0,0
small_business,0.1964329481124878,Medium,1926,238067,238067.0,0
small_business,0.2980569899082184,High,1927,68073,68073.0,0
moving,0.1608381271362304,Medium,1928,236035,236035.0,0
credit_card,0.184595912694931,Medium,1929,396049,396049.0,0
other,0.0796643942594528,Low,1930,733782,733782.0,0
Consolidation loan,0.2191791385412216,High,1931,140373,140373.0,0
credit_card,0.2627494633197784,High,1932,133362,133362.0,0
debt_consolidation,0.1951041221618652,Medium,1933,290517,290517.0,0
debt_consolidation,0.1517696231603622,Medium,1934,265450,265450.0,0
other,0.2468090504407882,High,1935,60382,60382.0,0
car,0.2131591290235519,High,1936,185509,185509.0,0
other,0.1746217012405395,Medium,1937,402043,402043.0,0
other,0.2244677543640136,High,1938,111929,111929.0,0
home_improvement,0.1625524759292602,Medium,1939,433483,433483.0,0
car,0.2556366324424743,High,1940,148864,148864.0,0
credit_card,0.2338671237230301,High,1941,193401,193401.0,0
other,0.1474629342555999,Medium,1942,456677,456677.0,0
other,0.1879073530435562,Medium,1943,487313,487313.0,0
consolidation of home repairs ,0.2473316788673401,High,1944,137468,137468.0,0
house,0.1102204769849777,Medium,1945,234594,234594.0,0
home_improvement,0.2782130539417267,High,1946,95033,95033.0,0
debt_consolidation,0.255325436592102,High,1947,113133,113133.0,0
debt_consolidation,0.1381348371505737,Medium,1948,273861,273861.0,0
education expenses,0.274360328912735,High,1949,81750,81750.0,0
debt_consolidation,0.2415132671594619,High,1950,90461,90461.0,0
fundz 2 be debt free,0.2741681635379791,High,1951,128222,128222.0,0
education,0.2118281424045562,High,1952,162020,162020.0,0
home_improvement,0.1276639103889465,Medium,1953,486370,486370.0,0
wedding,0.1940448731184005,Medium,1954,468865,468865.0,0
debt_consolidation,0.2181320488452911,High,1955,70609,70609.0,0
debt_consolidation,0.295896053314209,High,1956,180513,180513.0,0
home_improvement,0.1145718991756439,Medium,1957,403981,403981.0,0
Consolidate debt,0.2703177332878113,High,1958,154211,154211.0,0
 ,0.290415346622467,High,1959,186728,186728.0,0
my future,0.2216869592666626,High,1960,174865,174865.0,0
medical,0.2672048807144165,High,1961,124520,124520.0,0
wedding,0.1679729670286178,Medium,1962,229984,229984.0,0
small_business,0.2921466827392578,High,1963,168947,168947.0,0
debt_consolidation,0.1717566549777984,Medium,1964,404894,404894.0,0
credit_card,0.1536953449249267,Medium,1965,205901,205901.0,0
debt_consolidation,0.2722287774085998,High,1966,81055,81055.0,0
other,0.2293953448534011,High,1967,195788,195788.0,0
to ge a business loan ,0.1608218699693679,Medium,1968,314099,314099.0,0
educational,0.2324916869401931,High,1969,61138,61138.0,0
car,0.2312456518411636,High,1970,73429,73429.0,0
debt_consolidation,0.2597583830356598,High,1971,100200,100200.0,0
medical,0.2700962126255035,High,1972,151268,151268.0,0
debt_consolidation,0.2866717278957367,High,1973,67347,67347.0,0
major_purchase,0.1951851993799209,Medium,1974,347992,347992.0,0
other,0.2831282913684845,High,1975,81822,81822.0,0
Investment,0.239250048995018,High,1976,90108,90108.0,0
Personal,0.1571478098630905,Medium,1977,207967,207967.0,0
Debt consolidation,0.2568103671073913,High,1978,160719,160719.0,0
credit_card,0.2537964284420013,High,1979,61871,61871.0,0
Credit card refinancing,0.1917005032300949,Medium,1980,425371,425371.0,0
Debt Consolidation,0.0580053590238094,Low,1981,708524,708524.0,0
New Life Loan,0.2931366860866546,High,1982,78179,78179.0,0
debt_consolidation,0.2507865130901336,High,1983,105099,105099.0,0
other,0.2267680615186691,High,1984,85262,85262.0,0
debt_consolidation,0.2522232234477997,High,1985,128213,128213.0,0
debt_consolidation,0.1635062247514724,Medium,1986,260545,260545.0,0
debt_consolidation,0.1585912555456161,Medium,1987,434555,434555.0,0
nwells,0.1596277058124542,Medium,1988,423894,423894.0,0
medical,0.1663734763860702,Medium,1989,403218,403218.0,0
credit_card,0.2994965314865112,High,1990,89922,89922.0,0
credit_card,0.2815064787864685,High,1991,92913,92913.0,0
house,0.2145881801843643,High,1992,147033,147033.0,0
major_purchase,0.1663314402103424,Medium,1993,450497,450497.0,0
moving,0.1758951395750045,Medium,1994,377404,377404.0,0
credit_card,0.2200653553009033,High,1995,169863,169863.0,0
car,0.2537811398506164,High,1996,94936,94936.0,0
debt_consolidation,0.2395508587360382,High,1997,78141,78141.0,0
debt_consolidation,0.2867141366004944,High,1998,190146,190146.0,0
credit_card,0.2784461677074432,High,1999,187478,187478.0,0
